state,county,persons,hud_med_inc,hud_inc_lim80
5,97,3,44200,34700
5,97,4,44200,38550
5,97,5,44200,41650
5,97,6,44200,44750
5,97,7,44200,47850
5,97,8,44200,50900
5,99,1,45000,27000
5,99,2,45000,30850
5,99,3,45000,34700
5,99,4,45000,38550
5,99,5,45000,41650
5,99,6,45000,44750
5,99,7,45000,47850
5,99,8,45000,50900
5,101,1,45000,27000
5,101,2,45000,30850
5,101,3,45000,34700
5,101,4,45000,38550
5,101,5,45000,41650
5,101,6,45000,44750
5,101,7,45000,47850
5,101,8,45000,50900
5,103,1,45000,27000
5,103,2,45000,30850
5,103,3,45000,34700
5,103,4,45000,38550
5,103,5,45000,41650
5,103,6,45000,44750
5,103,7,45000,47850
5,103,8,45000,50900
5,105,1,66300,37150
5,105,2,66300,42450
5,105,3,66300,47750
5,105,4,66300,53050
5,105,5,66300,57300
5,105,6,66300,61550
5,105,7,66300,65800
5,105,8,66300,70050
5,107,1,33400,27000
5,107,2,33400,30850
5,107,3,33400,34700
5,107,4,33400,38550
5,107,5,33400,41650
5,107,6,33400,44750
5,107,7,33400,47850
5,107,8,33400,50900
5,109,1,46100,27000
5,109,2,46100,30850
5,109,3,46100,34700
5,109,4,46100,38550
5,109,5,46100,41650
5,109,6,46100,44750
5,109,7,46100,47850
5,109,8,46100,50900
5,111,1,43300,27000
5,111,2,43300,30850
5,111,3,43300,34700
5,111,4,43300,38550
5,111,5,43300,41650
5,111,6,43300,44750
5,111,7,43300,47850
5,111,8,43300,50900
5,113,1,44800,27000
5,113,2,44800,30850
5,113,3,44800,34700
5,113,4,44800,38550
5,113,5,44800,41650
5,113,6,44800,44750
5,113,7,44800,47850
5,113,8,44800,50900
5,115,1,51800,29050
5,115,2,51800,33200
5,115,3,51800,37350
5,115,4,51800,41450
5,115,5,51800,44800
5,115,6,51800,48100
5,115,7,51800,51400
5,115,8,51800,54750
5,117,1,45200,27000
5,117,2,45200,30850
5,117,3,45200,34700
5,117,4,45200,38550
5,117,5,45200,41650
5,117,6,45200,44750
5,117,7,45200,47850
5,117,8,45200,50900
5,119,1,66300,37150
5,119,2,66300,42450
5,119,3,66300,47750
5,119,4,66300,53050
5,119,5,66300,57300
5,119,6,66300,61550
5,119,7,66300,65800
5,119,8,66300,70050
5,121,1,48300,27100
5,121,2,48300,30950
5,121,3,48300,34800
5,121,4,48300,38650
5,121,5,48300,41750
5,121,6,48300,44850
5,121,7,48300,47950
5,121,8,48300,51050
5,123,1,39400,27000
5,123,2,39400,30850
5,123,3,39400,34700
5,123,4,39400,38550
5,123,5,39400,41650
5,123,6,39400,44750
5,123,7,39400,47850
5,123,8,39400,50900
5,125,1,66300,37150
5,125,2,66300,42450
5,125,3,66300,47750
5,125,4,66300,53050
5,125,5,66300,57300
5,125,6,66300,61550
5,125,7,66300,65800
5,125,8,66300,70050
5,127,1,43200,27000
5,127,2,43200,30850
5,127,3,43200,34700
5,127,4,43200,38550
5,127,5,43200,41650
5,127,6,43200,44750
5,127,7,43200,47850
5,127,8,43200,50900
5,129,1,43000,27000
5,129,2,43000,30850
5,129,3,43000,34700
5,129,4,43000,38550
5,129,5,43000,41650
5,129,6,43000,44750
5,129,7,43000,47850
5,129,8,43000,50900
5,131,1,52900,29650
5,131,2,52900,33850
5,131,3,52900,38100
5,131,4,52900,42300
5,131,5,52900,45700
5,131,6,52900,49100
5,131,7,52900,52500
5,131,8,52900,55850
5,133,1,48800,27350
5,133,2,48800,31250
5,133,3,48800,35150
5,133,4,48800,39050
5,133,5,48800,42200
5,133,6,48800,45300
5,133,7,48800,48450
5,133,8,48800,51550
5,135,1,40900,27000
5,135,2,40900,30850
5,135,3,40900,34700
5,135,4,40900,38550
5,135,5,40900,41650
5,135,6,40900,44750
5,135,7,40900,47850
5,135,8,40900,50900
5,137,1,41300,27000
5,137,2,41300,30850
5,137,3,41300,34700
5,137,4,41300,38550
5,137,5,41300,41650
5,137,6,41300,44750
5,137,7,41300,47850
5,137,8,41300,50900
5,139,1,51800,29050
5,139,2,51800,33200
5,139,3,51800,37350
5,139,4,51800,41450
5,139,5,51800,44800
5,139,6,51800,48100
5,139,7,51800,51400
5,139,8,51800,54750
5,141,1,47200,27000
5,141,2,47200,30850
5,141,3,47200,34700
5,141,4,47200,38550
5,141,5,47200,41650
5,141,6,47200,44750
5,141,7,47200,47850
5,141,8,47200,50900
5,143,1,65400,36650
5,143,2,65400,41850
5,143,3,65400,47100
5,143,4,65400,52300
5,143,5,65400,56500
5,143,6,65400,60700
5,143,7,65400,64900
5,143,8,65400,69050
5,145,1,56500,31650
5,145,2,56500,36200
5,145,3,56500,40700
5,145,4,56500,45200
5,145,5,56500,48850
5,145,6,56500,52450
5,145,7,56500,56050
5,145,8,56500,59700
5,147,1,41100,27000
5,147,2,41100,30850
5,147,3,41100,34700
5,147,4,41100,38550
5,147,5,41100,41650
5,147,6,41100,44750
5,147,7,41100,47850
5,147,8,41100,50900
5,149,1,46500,27000
5,149,2,46500,30850
5,149,3,46500,34700
5,149,4,46500,38550
5,149,5,46500,41650
5,149,6,46500,44750
5,149,7,46500,47850
5,149,8,46500,50900
60,999,1,29100,29850
60,999,2,29100,34100
60,999,3,29100,38350
60,999,4,29100,42600
60,999,5,29100,46050
60,999,6,29100,49450
60,999,7,29100,52850
60,999,8,29100,56250
4,1,1,35200,25200
4,1,2,35200,28800
4,1,3,35200,32400
4,1,4,35200,36000
4,1,5,35200,38900
4,1,6,35200,41800
4,1,7,35200,44650
4,1,8,35200,47550
4,3,1,58400,32700
4,3,2,58400,37400
4,3,3,58400,42050
4,3,4,58400,46700
4,3,5,58400,50450
4,3,6,58400,54200
4,3,7,58400,57950
4,3,8,58400,61650
4,5,1,75100,39200
4,5,2,75100,44800
4,5,3,75100,50400
4,5,4,75100,56000
4,5,5,75100,60500
4,5,6,75100,65000
4,5,7,75100,69450
4,5,8,75100,73950
4,7,1,49900,28150
4,7,2,49900,32150
4,7,3,49900,36150
4,7,4,49900,40150
4,7,5,49900,43400
4,7,6,49900,46600
4,7,7,49900,49800
4,7,8,49900,53000
4,9,1,57400,32150
4,9,2,57400,36750
4,9,3,57400,41350
4,9,4,57400,45900
4,9,5,57400,49600
4,9,6,57400,53250
4,9,7,57400,56950
4,9,8,57400,60600
4,11,1,60700,33700
4,11,2,60700,38500
4,11,3,60700,43300
4,11,4,60700,48100
4,11,5,60700,51950
4,11,6,60700,55800
4,11,7,60700,59650
4,11,8,60700,63500
4,12,1,43800,25200
4,12,2,43800,28800
4,12,3,43800,32400
4,12,4,43800,36000
4,12,5,43800,38900
4,12,6,43800,41800
4,12,7,43800,44650
4,12,8,43800,47550
4,13,1,69100,38750
4,13,2,69100,44250
4,13,3,69100,49800
4,13,4,69100,55300
4,13,5,69100,59750
4,13,6,69100,64150
4,13,7,69100,68600
4,13,8,69100,73000
4,15,1,49600,27800
4,15,2,49600,31800
4,15,3,49600,35750
4,15,4,49600,39700
4,15,5,49600,42900
4,15,6,49600,46100
4,15,7,49600,49250
4,15,8,49600,52450
4,17,1,49200,27550
4,17,2,49200,31500
4,17,3,49200,35450
4,17,4,49200,39350
4,17,5,49200,42500
4,17,6,49200,45650
4,17,7,49200,48800
4,17,8,49200,51950
4,19,1,60600,33950
4,19,2,60600,38800
4,19,3,60600,43650
4,19,4,60600,48500
4,19,5,60600,52400
4,19,6,60600,56300
4,19,7,60600,60150
4,19,8,60600,64050
4,21,1,69100,38750
4,21,2,69100,44250
4,21,3,69100,49800
4,21,4,69100,55300
4,21,5,69100,59750
4,21,6,69100,64150
4,21,7,69100,68600
4,21,8,69100,73000
4,23,1,46600,26150
4,23,2,46600,29850
4,23,3,46600,33600
4,23,4,46600,37300
4,23,5,46600,40300
4,23,6,46600,43300
4,23,7,46600,46300
4,23,8,46600,49250
4,25,1,61000,34200
4,25,2,61000,39050
4,25,3,61000,43950
4,25,4,61000,48800
4,25,5,61000,52750
4,25,6,61000,56650
4,25,7,61000,60550
4,25,8,61000,64450
4,27,1,47000,27000
4,27,2,47000,30850
4,27,3,47000,34700
4,27,4,47000,38550
4,27,5,47000,41650
4,27,6,47000,44750
4,27,7,47000,47850
4,27,8,47000,50900
6,1,1,104400,62750
6,1,2,104400,71700
6,1,3,104400,80650
6,1,4,104400,89600
6,1,5,104400,96800
6,1,6,104400,103950
6,1,7,104400,111150
6,1,8,104400,118300
6,3,1,77800,43600
6,3,2,77800,49800
6,3,3,77800,56050
6,3,4,77800,62250
6,3,5,77800,67250
6,3,6,77800,72250
6,3,7,77800,77200
6,3,8,77800,82200
6,5,1,73600,41250
6,5,2,73600,47150
6,5,3,73600,53050
6,5,4,73600,58900
6,5,5,73600,63650
6,5,6,73600,68350
6,5,7,73600,73050
6,5,8,73600,77750
6,7,1,60500,33900
6,7,2,60500,38750
6,7,3,60500,43600
6,7,4,60500,48400
6,7,5,60500,52300
6,7,6,60500,56150
6,7,7,60500,60050
6,7,8,60500,63900
6,9,1,72300,40500
6,9,2,72300,46300
6,9,3,72300,52100
6,9,4,72300,57850
6,9,5,72300,62500
6,9,6,72300,67150
6,9,7,72300,71750
6,9,8,72300,76400
6,11,1,59500,33450
6,11,2,59500,38200
6,11,3,59500,43000
6,11,4,59500,47750
6,11,5,59500,51600
6,11,6,59500,55400
6,11,7,59500,59250
6,11,8,59500,63050
6,13,1,104400,62750
6,13,2,104400,71700
6,13,3,104400,80650
6,13,4,104400,89600
6,13,5,104400,96800
6,13,6,104400,103950
6,13,7,104400,111150
6,13,8,104400,118300
6,15,1,55300,33450
6,15,2,55300,38200
6,15,3,55300,43000
6,15,4,55300,47750
6,15,5,55300,51600
6,15,6,55300,55400
6,15,7,55300,59250
6,15,8,55300,63050
6,17,1,80100,44900
6,17,2,80100,51300
6,17,3,80100,57700
6,17,4,80100,64100
6,17,5,80100,69250
6,17,6,80100,74400
6,17,7,80100,79500
6,17,8,80100,84650
6,19,1,55500,33450
6,19,2,55500,38200
6,19,3,55500,43000
6,19,4,55500,47750
6,19,5,55500,51600
6,19,6,55500,55400
6,19,7,55500,59250
6,19,8,55500,63050
6,21,1,53100,33450
6,21,2,53100,38200
6,21,3,53100,43000
6,21,4,53100,47750
6,21,5,53100,51600
6,21,6,53100,55400
6,21,7,53100,59250
6,21,8,53100,63050
6,23,1,54700,33450
6,23,2,54700,38200
6,23,3,54700,43000
6,23,4,54700,47750
6,23,5,54700,51600
6,23,6,54700,55400
6,23,7,54700,59250
6,23,8,54700,63050
6,25,1,48200,33450
6,25,2,48200,38200
6,25,3,48200,43000
6,25,4,48200,47750
6,25,5,48200,51600
6,25,6,48200,55400
6,25,7,48200,59250
6,25,8,48200,63050
6,27,1,71100,39850
6,27,2,71100,45550
6,27,3,71100,51250
6,27,4,71100,56900
6,27,5,71100,61500
6,27,6,71100,66050
6,27,7,71100,70600
6,27,8,71100,75150
6,29,1,58700,33450
6,29,2,58700,38200
6,29,3,58700,43000
6,29,4,58700,47750
6,29,5,58700,51600
6,29,6,58700,55400
6,29,7,58700,59250
6,29,8,58700,63050
6,31,1,55400,33450
6,31,2,55400,38200
6,31,3,55400,43000
6,31,4,55400,47750
6,31,5,55400,51600
6,31,6,55400,55400
6,31,7,55400,59250
6,31,8,55400,63050
6,33,1,50100,33450
6,33,2,50100,38200
6,33,3,50100,43000
6,33,4,50100,47750
6,33,5,50100,51600
6,33,6,50100,55400
6,33,7,50100,59250
6,33,8,50100,63050
6,35,1,68000,38100
6,35,2,68000,43550
6,35,3,68000,49000
6,35,4,68000,54400
6,35,5,68000,58800
6,35,6,68000,63150
6,35,7,68000,67500
6,35,8,68000,71850
6,37,1,69300,54250
6,37,2,69300,62000
6,37,3,69300,69750
6,37,4,69300,77500
6,37,5,69300,83700
6,37,6,69300,89900
6,37,7,69300,96100
6,37,8,69300,102300
6,39,1,55200,33450
6,39,2,55200,38200
6,39,3,55200,43000
6,39,4,55200,47750
6,39,5,55200,51600
6,39,6,55200,55400
6,39,7,55200,59250
6,39,8,55200,63050
6,41,1,118400,82200
6,41,2,118400,93950
6,41,3,118400,105700
6,41,4,118400,117400
6,41,5,118400,126800
6,41,6,118400,136200
6,41,7,118400,145600
6,41,8,118400,155000
6,43,1,64200,35950
6,43,2,64200,41100
6,43,3,64200,46250
6,43,4,64200,51350
6,43,5,64200,55500
6,43,6,64200,59600
6,43,7,64200,63700
6,43,8,64200,67800
6,45,1,60600,33950
6,45,2,60600,38800
6,45,3,60600,43650
6,45,4,60600,48500
6,45,5,60600,52400
6,45,6,60600,56300
6,45,7,60600,60150
6,45,8,60600,64050
6,47,1,48200,33450
6,47,2,48200,38200
6,47,3,48200,43000
6,47,4,48200,47750
6,47,5,48200,51600
6,47,6,48200,55400
6,47,7,48200,59250
6,47,8,48200,63050
6,49,1,50400,33450
6,49,2,50400,38200
6,49,3,50400,43000
6,49,4,50400,47750
6,49,5,50400,51600
6,49,6,50400,55400
6,49,7,50400,59250
6,49,8,50400,63050
6,51,1,77500,43400
6,51,2,77500,49600
6,51,3,77500,55800
6,51,4,77500,62000
6,51,5,77500,67000
6,51,6,77500,71950
6,51,7,77500,76900
6,51,8,77500,81850
6,53,1,69100,46800
6,53,2,69100,53450
6,53,3,69100,60150
6,53,4,69100,66800
6,53,5,69100,72150
6,53,6,69100,77500
6,53,7,69100,82850
6,53,8,69100,88200
6,55,1,88500,51450
6,55,2,88500,58800
6,55,3,88500,66150
6,55,4,88500,73450
6,55,5,88500,79350
6,55,6,88500,85250
6,55,7,88500,91100
6,55,8,88500,97000
6,57,1,70000,40600
6,57,2,70000,46400
6,57,3,70000,52200
6,57,4,70000,58000
6,57,5,70000,62650
6,57,6,70000,67300
6,57,7,70000,71950
6,57,8,70000,76600
6,59,1,92700,61250
6,59,2,92700,70000
6,59,3,92700,78750
6,59,4,92700,87450
6,59,5,92700,94450
6,59,6,92700,101450
6,59,7,92700,108450
6,59,8,92700,115450
6,61,1,80100,44900
6,61,2,80100,51300
6,61,3,80100,57700
6,61,4,80100,64100
6,61,5,80100,69250
6,61,6,80100,74400
6,61,7,80100,79500
6,61,8,80100,84650
6,63,1,63300,35500
6,63,2,63300,40550
6,63,3,63300,45600
6,63,4,63300,50650
6,63,5,63300,54750
6,63,6,63300,58800
6,63,7,63300,62850
6,63,8,63300,66900
6,65,1,65800,37750
6,65,2,65800,43150
6,65,3,65800,48550
6,65,4,65800,53900
6,65,5,65800,58250
6,65,6,65800,62550
6,65,7,65800,66850
6,65,8,65800,71150
6,67,1,80100,44900
6,67,2,80100,51300
6,67,3,80100,57700
6,67,4,80100,64100
6,67,5,80100,69250
6,67,6,80100,74400
6,67,7,80100,79500
6,67,8,80100,84650
6,69,1,79800,52200
6,69,2,79800,59650
6,69,3,79800,67100
6,69,4,79800,74550
6,69,5,79800,80550
6,69,6,79800,86500
6,69,7,79800,92450
6,69,8,79800,98450
6,71,1,65800,37750
6,71,2,65800,43150
6,71,3,65800,48550
6,71,4,65800,53900
6,71,5,65800,58250
6,71,6,65800,62550
6,71,7,65800,66850
6,71,8,65800,71150
6,73,1,81800,54500
6,73,2,81800,62300
6,73,3,81800,70100
6,73,4,81800,77850
6,73,5,81800,84100
6,73,6,81800,90350
6,73,7,81800,96550
6,73,8,81800,102800
6,75,1,118400,82200
6,75,2,118400,93950
6,75,3,118400,105700
6,75,4,118400,117400
6,75,5,118400,126800
6,75,6,118400,136200
6,75,7,118400,145600
6,75,8,118400,155000
6,77,1,63700,35700
6,77,2,63700,40800
6,77,3,63700,45900
6,77,4,63700,50950
6,77,5,63700,55050
6,77,6,63700,59150
6,77,7,63700,63200
6,77,8,63700,67300
6,79,1,80600,46600
6,79,2,80600,53250
6,79,3,80600,59900
6,79,4,80600,66550
6,79,5,80600,71900
6,79,6,80600,77200
6,79,7,80600,82550
6,79,8,80600,87850
6,81,1,118400,82200
6,81,2,118400,93950
6,81,3,118400,105700
6,81,4,118400,117400
6,81,5,118400,126800
6,81,6,118400,136200
6,81,7,118400,145600
6,81,8,118400,155000
6,83,1,79600,56250
6,83,2,79600,64250
6,83,3,79600,72300
6,83,4,79600,80300
6,83,5,79600,86750
6,83,6,79600,93150
6,83,7,79600,99600
6,83,8,79600,106000
6,85,1,125200,66150
6,85,2,125200,75600
6,85,3,125200,85050
6,85,4,125200,94450
6,85,5,125200,102050
6,85,6,125200,109600
6,85,7,125200,117150
6,85,8,125200,124700
6,87,1,81400,62650
6,87,2,81400,71600
6,87,3,81400,80550
6,87,4,81400,89450
6,87,5,81400,96650
6,87,6,81400,103800
6,87,7,81400,110950
6,87,8,81400,118100
6,89,1,61400,34400
6,89,2,61400,39300
6,89,3,61400,44200
6,89,4,61400,49100
6,89,5,61400,53050
6,89,6,61400,57000
6,89,7,61400,60900
6,89,8,61400,64850
6,91,1,65800,38850
6,91,2,65800,44400
6,91,3,65800,49950
6,91,4,65800,55500
6,91,5,65800,59950
6,91,6,65800,64400
6,91,7,65800,68850
6,91,8,65800,73300
6,93,1,48200,33450
6,93,2,48200,38200
6,93,3,48200,43000
6,93,4,48200,47750
6,93,5,48200,51600
6,93,6,48200,55400
6,93,7,48200,59250
6,93,8,48200,63050
6,95,1,83700,46900
6,95,2,83700,53600
6,95,3,83700,60300
6,95,4,83700,66950
6,95,5,83700,72350
6,95,6,83700,77700
6,95,7,83700,83050
6,95,8,83700,88400
6,97,1,84100,55000
6,97,2,84100,62850
6,97,3,84100,70700
6,97,4,84100,78550
6,97,5,84100,84850
6,97,6,84100,91150
6,97,7,84100,97450
6,97,8,84100,103700
6,99,1,60700,34000
6,99,2,60700,38850
6,99,3,60700,43700
6,99,4,60700,48550
6,99,5,60700,52450
6,99,6,60700,56350
6,99,7,60700,60250
6,99,8,60700,64100
6,101,1,60000,33600
6,101,2,60000,38400
6,101,3,60000,43200
6,101,4,60000,48000
6,101,5,60000,51850
6,101,6,60000,55700
6,101,7,60000,59550
6,101,8,60000,63400
6,103,1,51300,33450
6,103,2,51300,38200
6,103,3,51300,43000
6,103,4,51300,47750
6,103,5,51300,51600
6,103,6,51300,55400
6,103,7,51300,59250
6,103,8,51300,63050
6,105,1,51800,33450
6,105,2,51800,38200
6,105,3,51800,43000
6,105,4,51800,47750
6,105,5,51800,51600
6,105,6,51800,55400
6,105,7,51800,59250
6,105,8,51800,63050
6,107,1,49200,33450
6,107,2,49200,38200
6,107,3,49200,43000
6,107,4,49200,47750
6,107,5,49200,51600
6,107,6,49200,55400
6,107,7,49200,59250
6,107,8,49200,63050
6,109,1,63200,35400
6,109,2,63200,40450
6,109,3,63200,45500
6,109,4,63200,50550
6,109,5,63200,54600
6,109,6,63200,58650
6,109,7,63200,62700
6,109,8,63200,66750
6,111,1,96000,56800
6,111,2,96000,64900
6,111,3,96000,73000
6,111,4,96000,81100
6,111,5,96000,87600
6,111,6,96000,94100
6,111,7,96000,100600
6,111,8,96000,107100
6,113,1,85100,46600
6,113,2,85100,53250
6,113,3,85100,59900
6,113,4,85100,66550
6,113,5,85100,71900
6,113,6,85100,77200
6,113,7,85100,82550
6,113,8,85100,87850
6,115,1,60000,33600
6,115,2,60000,38400
6,115,3,60000,43200
6,115,4,60000,48000
6,115,5,60000,51850
6,115,6,60000,55700
6,115,7,60000,59550
6,115,8,60000,63400
8,1,1,89900,50350
8,1,2,89900,57550
8,1,3,89900,64750
8,1,4,89900,71900
8,1,5,89900,77700
8,1,6,89900,83450
8,1,7,89900,89200
8,1,8,89900,94950
8,3,1,51500,37700
8,3,2,51500,43100
8,3,3,51500,48500
8,3,4,51500,53850
8,3,5,51500,58200
8,3,6,51500,62500
8,3,7,51500,66800
8,3,8,51500,71100
8,5,1,89900,50350
8,5,2,89900,57550
8,5,3,89900,64750
8,5,4,89900,71900
8,5,5,89900,77700
8,5,6,89900,83450
8,5,7,89900,89200
8,5,8,89900,94950
8,7,1,63100,37700
8,7,2,63100,43100
8,7,3,63100,48500
8,7,4,63100,53850
8,7,5,63100,58200
8,7,6,63100,62500
8,7,7,63100,66800
8,7,8,63100,71100
8,9,1,47400,37700
8,9,2,47400,43100
8,9,3,47400,48500
8,9,4,47400,53850
8,9,5,47400,58200
8,9,6,47400,62500
8,9,7,47400,66800
8,9,8,47400,71100
8,11,1,44100,37700
8,11,2,44100,43100
8,11,3,44100,48500
8,11,4,44100,53850
8,11,5,44100,58200
8,11,6,44100,62500
8,11,7,44100,66800
8,11,8,44100,71100
8,13,1,108600,50350
8,13,2,108600,57550
8,13,3,108600,64750
8,13,4,108600,71900
8,13,5,108600,77700
8,13,6,108600,83450
8,13,7,108600,89200
8,13,8,108600,94950
8,14,1,89900,50350
8,14,2,89900,57550
8,14,3,89900,64750
8,14,4,89900,71900
8,14,5,89900,77700
8,14,6,89900,83450
8,14,7,89900,89200
8,14,8,89900,94950
8,15,1,65700,37700
8,15,2,65700,43100
8,15,3,65700,48500
8,15,4,65700,53850
8,15,5,65700,58200
8,15,6,65700,62500
8,15,7,65700,66800
8,15,8,65700,71100
8,17,1,66500,37700
8,17,2,66500,43100
8,17,3,66500,48500
8,17,4,66500,53850
8,17,5,66500,58200
8,17,6,66500,62500
8,17,7,66500,66800
8,17,8,66500,71100
8,19,1,89900,50350
8,19,2,89900,57550
8,19,3,89900,64750
8,19,4,89900,71900
8,19,5,89900,77700
8,19,6,89900,83450
8,19,7,89900,89200
8,19,8,89900,94950
8,21,1,51200,37700
8,21,2,51200,43100
8,21,3,51200,48500
8,21,4,51200,53850
8,21,5,51200,58200
8,21,6,51200,62500
8,21,7,51200,66800
8,21,8,51200,71100
8,23,1,42900,37700
8,23,2,42900,43100
8,23,3,42900,48500
8,23,4,42900,53850
8,23,5,42900,58200
8,23,6,42900,62500
8,23,7,42900,66800
8,23,8,42900,71100
8,25,1,43900,37700
8,25,2,43900,43100
8,25,3,43900,48500
8,25,4,43900,53850
8,25,5,43900,58200
8,25,6,43900,62500
8,25,7,43900,66800
8,25,8,43900,71100
8,27,1,48300,37700
8,27,2,48300,43100
8,27,3,48300,48500
8,27,4,48300,53850
8,27,5,48300,58200
8,27,6,48300,62500
8,27,7,48300,66800
8,27,8,48300,71100
8,29,1,54700,37700
8,29,2,54700,43100
8,29,3,54700,48500
8,29,4,54700,53850
8,29,5,54700,58200
8,29,6,54700,62500
8,29,7,54700,66800
8,29,8,54700,71100
8,31,1,89900,50350
8,31,2,89900,57550
8,31,3,89900,64750
8,31,4,89900,71900
8,31,5,89900,77700
8,31,6,89900,83450
8,31,7,89900,89200
8,31,8,89900,94950
8,33,1,41000,37700
8,33,2,41000,43100
8,33,3,41000,48500
8,33,4,41000,53850
8,33,5,41000,58200
8,33,6,41000,62500
8,33,7,41000,66800
8,33,8,41000,71100
8,35,1,89900,50350
8,35,2,89900,57550
8,35,3,89900,64750
8,35,4,89900,71900
8,35,5,89900,77700
8,35,6,89900,83450
8,35,7,89900,89200
8,35,8,89900,94950
8,37,1,86900,48650
8,37,2,86900,55600
8,37,3,86900,62550
8,37,4,86900,69500
8,37,5,86900,75100
8,37,6,86900,80650
8,37,7,86900,86200
8,37,8,86900,91750
8,39,1,89900,50350
8,39,2,89900,57550
8,39,3,89900,64750
8,39,4,89900,71900
8,39,5,89900,77700
8,39,6,89900,83450
8,39,7,89900,89200
8,39,8,89900,94950
8,41,1,77700,43550
8,41,2,77700,49750
8,41,3,77700,55950
8,41,4,77700,62150
8,41,5,77700,67150
8,41,6,77700,72100
8,41,7,77700,77100
8,41,8,77700,82050
8,43,1,51600,37700
8,43,2,51600,43100
8,43,3,51600,48500
8,43,4,51600,53850
8,43,5,51600,58200
8,43,6,51600,62500
8,43,7,51600,66800
8,43,8,51600,71100
8,45,1,71500,40050
8,45,2,71500,45800
8,45,3,71500,51500
8,45,4,71500,57200
8,45,5,71500,61800
8,45,6,71500,66400
8,45,7,71500,70950
8,45,8,71500,75550
8,47,1,89900,50350
8,47,2,89900,57550
8,47,3,89900,64750
8,47,4,89900,71900
8,47,5,89900,77700
8,47,6,89900,83450
8,47,7,89900,89200
8,47,8,89900,94950
8,49,1,75900,42500
8,49,2,75900,48600
8,49,3,75900,54650
8,49,4,75900,60700
8,49,5,75900,65600
8,49,6,75900,70450
8,49,7,75900,75300
8,49,8,75900,80150
8,51,1,69200,38750
8,51,2,69200,44300
8,51,3,69200,49850
8,51,4,69200,55350
8,51,5,69200,59800
8,51,6,69200,64250
8,51,7,69200,68650
8,51,8,69200,73100
8,53,1,77300,43300
8,53,2,77300,49500
8,53,3,77300,55700
8,53,4,77300,61850
8,53,5,77300,66800
8,53,6,77300,71750
8,53,7,77300,76700
8,53,8,77300,81650
8,55,1,46300,37700
8,55,2,46300,43100
8,55,3,46300,48500
8,55,4,46300,53850
8,55,5,46300,58200
8,55,6,46300,62500
8,55,7,46300,66800
8,55,8,46300,71100
8,57,1,63000,37700
8,57,2,63000,43100
8,57,3,63000,48500
8,57,4,63000,53850
8,57,5,63000,58200
8,57,6,63000,62500
8,57,7,63000,66800
8,57,8,63000,71100
8,59,1,89900,50350
8,59,2,89900,57550
8,59,3,89900,64750
8,59,4,89900,71900
8,59,5,89900,77700
8,59,6,89900,83450
8,59,7,89900,89200
8,59,8,89900,94950
8,61,1,54200,37700
8,61,2,54200,43100
8,61,3,54200,48500
8,61,4,54200,53850
8,61,5,54200,58200
8,61,6,54200,62500
8,61,7,54200,66800
8,61,8,54200,71100
8,63,1,55400,37700
8,63,2,55400,43100
8,63,3,55400,48500
8,63,4,55400,53850
8,63,5,55400,58200
8,63,6,55400,62500
8,63,7,55400,66800
8,63,8,55400,71100
8,65,1,67200,37700
8,65,2,67200,43100
8,65,3,67200,48500
8,65,4,67200,53850
8,65,5,67200,58200
8,65,6,67200,62500
8,65,7,67200,66800
8,65,8,67200,71100
8,67,1,78500,44000
8,67,2,78500,50250
8,67,3,78500,56550
8,67,4,78500,62800
8,67,5,78500,67850
8,67,6,78500,72850
8,67,7,78500,77900
8,67,8,78500,82900
8,69,1,85100,47700
8,69,2,85100,54500
8,69,3,85100,61300
8,69,4,85100,68100
8,69,5,85100,73550
8,69,6,85100,79000
8,69,7,85100,84450
8,69,8,85100,89900
8,71,1,57800,37700
8,71,2,57800,43100
8,71,3,57800,48500
8,71,4,57800,53850
8,71,5,57800,58200
8,71,6,57800,62500
8,71,7,57800,66800
8,71,8,57800,71100
8,73,1,58700,37700
8,73,2,58700,43100
8,73,3,58700,48500
8,73,4,58700,53850
8,73,5,58700,58200
8,73,6,58700,62500
8,73,7,58700,66800
8,73,8,58700,71100
8,75,1,59200,37700
8,75,2,59200,43100
8,75,3,59200,48500
8,75,4,59200,53850
8,75,5,59200,58200
8,75,6,59200,62500
8,75,7,59200,66800
8,75,8,59200,71100
8,77,1,63900,37700
8,77,2,63900,43100
8,77,3,63900,48500
8,77,4,63900,53850
8,77,5,63900,58200
8,77,6,63900,62500
8,77,7,63900,66800
8,77,8,63900,71100
8,79,1,73700,41300
8,79,2,73700,47200
8,79,3,73700,53100
8,79,4,73700,58950
8,79,5,73700,63700
8,79,6,73700,68400
8,79,7,73700,73100
8,79,8,73700,77850
8,81,1,70700,39600
8,81,2,70700,45250
8,81,3,70700,50900
8,81,4,70700,56550
8,81,5,70700,61100
8,81,6,70700,65600
8,81,7,70700,70150
8,81,8,70700,74650
8,83,1,54800,37700
8,83,2,54800,43100
8,83,3,54800,48500
8,83,4,54800,53850
8,83,5,54800,58200
8,83,6,54800,62500
8,83,7,54800,66800
8,83,8,54800,71100
8,85,1,57300,37700
8,85,2,57300,43100
8,85,3,57300,48500
8,85,4,57300,53850
8,85,5,57300,58200
8,85,6,57300,62500
8,85,7,57300,66800
8,85,8,57300,71100
8,87,1,55900,37700
8,87,2,55900,43100
8,87,3,55900,48500
8,87,4,55900,53850
8,87,5,55900,58200
8,87,6,55900,62500
